teks_klaim,label
Kombinasi Avandia dan metformin dosis rendah menurunkan perkembangan menjadi diabetes hingga dua pertiganya dengan sedikit efek samping,true
Uji coba virus corona ditingkatkan untuk membantu Abbott menghadapi 'kuartal terberat'.,true
"Masker Tiongkok, atau 'emas biru', tiba di rumah sakit Swiss.",true
Para pemimpin Tiongkok memerintahkan penyelidikan atas skandal vaksin.,true
"Seorang wanita yang muncul di New York setelah Hillary Clinton meninggalkan upacara peringatan 9/11 karena alasan medis adalah tubuh ganda Teresa Barnwell, bukan Clinton sendiri.",false
"""Email berantai Mengatakan bahwa dalam sidang, Perwakilan Gabrielle Giffords menyarankan kepada Jenderal David Petraeus bahwa Angkatan Darat """"lebih menekankan pada metode yang tidak terlalu merusak lingkungan, seperti menikam atau memukul pasukan musuh untuk meminimalkan keluaran karbon.""",false
Gambar Presiden Trump yang menderita stroke digunakan untuk menyebarkan virus yang menyapu komputer dan ponsel.,false
"Kacang, Siapa Saja? Peneliti Mengekspos Anak pada Makanan Berisiko Untuk Menyembuhkannya",true
"Jim Rubens Mengatakan ketika warga sipil bersenjata menghentikan penembakan massal dengan senjata, rata-rata 2,5 orang tewas; jika tidak, rata-rata 18 orang meninggal.",false
Metode Pencitraan Jantung Baru Dapat Memprediksi Serangan Jantung,false
"Perangkat Baru Mengurangi Kejang, Tidak Perlu Operasi",false
Penyebab kebakaran di Philadelphia mengingatkan kita akan penuaan kilang minyak di Amerika.,true
"Sebuah klausul tersembunyi dalam RUU Obamacare, yang kini menjadi undang-undang, memberi Obama hak untuk membentuk tentara swasta.",false
"""Charles Schumer Mengatakan Donald Trump berkampanye untuk tidak memotong Medicare dan Jaminan Sosial, namun calon Menteri Kesehatan dan Layanan Kemanusiaan, Tom Price, """"berkarier dalam memotong Medicare dan Medicaid.""",true
Rumah Sakit Marshalltown akan menutup unit kebidanan.,true
Tidak ada 'simpanan' peralatan pemerkosaan yang belum teruji di Wisconsin.,false
"“Tidak ada upaya” untuk memasukkan para ahli Amerika ke Tiongkok setelah negara tersebut mengumumkan adanya virus corona, dan “ada satu orang di dalam negeri (dan Trump) yang menariknya keluar dari Tiongkok.”",false
"Japan health ministry projects 400,000 deaths without virus containment measures: media.",true
"Abdu Sharkawy, seorang spesialis penyakit menular, menulis postingan viral di Facebook yang memperingatkan tentang hilangnya akal sehat dalam menghadapi kepanikan atas virus corona baru pada tahun 2020.",true
Taman Iowa menggunakan kambing untuk membantu membasmi spesies invasif.,true
VA mengatakan pihaknya tidak akan menghentikan penggunaan obat yang belum terbukti pada dokter hewan untuk saat ini.,true
Foto menunjukkan peti di mana anak sapi tidak dapat bergerak selama enam minggu sebelum mereka disembelih untuk diambil dagingnya.,false
"Departemen Layanan Sosial California mengeluarkan surat kepada penerima MediCal dan CalFresh, memerintahkan keluarga untuk segera menjalani tes COVID-19 atau anak-anak mereka akan dimasukkan ke dalam panti asuhan.",false
"Komite Nasional Partai Republik mengatakan Joe Biden mengatakan pemungutan suara melalui surat adalah cara untuk “mengubah negara ini secara mendasar,” yang bertentangan dengan pernyataan Barack Obama dan Debbie Wasserman Schultz di masa lalu.",false
"Selain tidak ada bukti ilmiah bahwa CO2 merupakan polutan, konsentrasi CO2 yang lebih tinggi sebenarnya membantu ekosistem mendukung lebih banyak kehidupan tumbuhan dan hewan.",false
"""Remaja 'larangan senjata'"" harus memprotes mobil dan telepon daripada kebijakan senjata yang longgar karena mengirim SMS dan mengemudi membunuh 11 remaja setiap hari.""",false
Sebuah video menunjukkan spesies tanaman baru yang dihasilkan dari persilangan ganja dengan penangkap lalat Venus.,false
Komite mengusulkan fokus keselamatan sekolah dengan dana $10 juta.,true
"Namun, terlepas dari semua pengeluaran tersebut, hasil kesehatan saat ini di Medicaid biasa-biasa saja dan banyak pasien mengalami kesulitan dalam mengakses layanan.”",false
Pengadilan N. Carolina: Pensiunan negara bagian harus membayar premi kesehatan.,true
Makan pisang adalah pencegahan terhadap penyakit virus corona COVID-19.,false
Pejabat kesehatan: Setidaknya 2 anak Idaho meninggal karena flu.,true
"Negara-negara seperti New York, Illinois, dan California sangat vokal dalam menuntut pendanaan untuk menyelamatkan sistem pensiun mereka, yang telah gagal jauh sebelum wabah COVID-19, dan program-program lain yang tidak terkait dengan krisis ini.",false
George Soros mengalami kondisi jantung yang mengancam jiwa sebelum Natal 2017.,false
Bintang 'Family Matters' Reginald VelJohnson meninggal karena serangan jantung pada Februari 2017.,false
"""Jika seseorang bertekad """"untuk melakukan bunuh diri, ketersediaan senjata bukanlah sebuah faktor"""" karena mereka akan menemukan jalan.""",false
Konser penghormatan musik Avicii untuk memberi manfaat bagi kesehatan mental.,true
"Penduduk Flint, Michigan telah diancam oleh CPS dengan mengeluarkan anak-anak mereka jika mereka menolak membayar untuk air yang terkontaminasi.",false
"2 pasien Ebola di Kongo “sembuh” dengan obat-obatan, kata dokter.",true
Perwakilan negara bagian Florida Heather Fitzenhagen “menolak Presiden Trump dan menolak melarang kota suaka.”,false
Insulin Inhalasi Baru Menunjukkan Janji untuk Diabetes,false
Jamur ajaib dapat meredakan kecemasan akibat kanker: belajar.,true
Pemain bisbol remaja menemukan alternatif selain operasi Tommy John.,true
"Operasi migrain menghasilkan 'perbaikan dramatis' dalam fungsi, demikian temuan penelitian",false
Beberapa negara bagian mewaspadai proposal penyelesaian opioid senilai $48 miliar.,true
Sekitar 750.000 orang meninggal di Tiongkok setiap tahun akibat emisi mobil.,false
"Berita kematian David W. Nagy menyalahkan Presiden AS Trump, Gubernur Texas Greg Abbott, dan politisi lain yang tidak menganggap serius pandemi ini atas kematiannya.",true
Gubernur Scott Walker menerima kenaikan gaji sebesar $7.300.,false
Tim penyelamat menyisir puing-puing gempa Indonesia untuk hari kedua.,true
Properti milik Jared Kushner di wilayah Baltimore telah mengalami banyak pelanggaran kode bangunan karena serangan hewan pengerat.,true
"Dari roti kelapa hingga senjata, anggota parlemen siap bersidang.",true
Kota menggugat pembuat busa pemadam kebakaran atas kontaminasi air.,true
Walikota: Para pejabat menunggu berhari-hari untuk memperingatkan adanya tumpahan bahan kimia di danau.,true
Bantuan Percobaan untuk Masalah Seks,true
Seorang anak baru lahir yang dinyatakan meninggal dihidupkan kembali setelah dibaringkan di dada ibunya.,true
Vermonter meninggal karena komplikasi penyakit Lyme yang jarang terjadi.,true
Diplomat bergabung dengan para atlet dalam menjanjikan otak untuk penelitian.,true
Macron memperingatkan Perancis bahwa epidemi virus corona akan datang.,true
Peningkatan Kadar PSA yang Pesat Merupakan Prediktor Buruk Kanker Prostat: Studi,true
“Rekomendasi untuk memakai masker untuk mencegah COVID-19 telah “”dibantah.”,false
"""Komite Kongres Nasional Partai Republik Mengatakan bahwa Rep. Betty Sutton""""lebih suka melakukan kerusuhan dengan Occupy (Wall Street) daripada membela keluarga Ohio.""",false
"J&J, FDA warn of liver risk with HIV drug patients.",true
Gubernur Rhode Island menandatangani perintah eksekutif yang mengizinkan pemerintah federal untuk menyita senjata api masyarakat.,false
"Coons, Senator AS dari Delaware, akan menghadapi tantangan utama.",true
“Terobosan potensial penyakit jantung”,false
"Presiden AS Donald Trump berkata, ""Kami akan mengambil senjata terlebih dahulu dan kemudian pergi ke pengadilan.""",true
AS menuju ke pengadilan untuk membangun tembok perbatasan Trump di Texas.,true
"""American Crossroads Mengatakan Tom Steyer adalah seorang """"Miliarder California yang mendapatkan keuntungan dengan memblokir Keystone"""" dan """"menghabiskan banyak uang untuk membantu"""" Bruce Braley.""",false
Penjahat telah merancang senjata baru yang mirip ponsel untuk mengelabui petugas polisi.,false
"""Film animasi """"Incredibles 2"""" berisi adegan yang memicu peringatan epilepsi di bioskop.""",true
"Penurunan Tingkat Mammogram, Saran Penelitian",false
"Pada tahun 2010, sekitar 75 persen laporan pelecehan dan penelantaran anak di Oregon dibuat oleh mereka yang diwajibkan oleh hukum untuk melapor.",true
"""Steve Israel Mengatakan Amandemen Dickey"" ""mencegah Pusat Pengendalian dan Pencegahan Penyakit bahkan untuk meneliti hubungan antara kekerasan senjata dan kesehatan masyarakat. ... Pemerintah tidak dapat mempelajari kekerasan senjata tetapi menghabiskan $400.000 untuk menganalisis dampak pijat Swedia pada kelinci.""",true
4 Tips Sederhana untuk Menghindari Perkembangan 'Tech Neck' Selama COVID-19,true
"""Pemerkosaan kentut"" adalah konsep feminis otentik yang dipromosikan dengan sungguh-sungguh oleh aktivis tertentu pada konferensi tahun 2013 di Toronto, Kanada.""",false
"""Pada bulan September 2017, pihak berwenang di Houston, Texas memperingatkan warga untuk menggunakan masker gas saat mereka menyemprot area tersebut dengan insektisida neurotoksik yang """"menyebabkan kerusakan otak"""".""",false
Obat kanker payudara baru mungkin efektif melawan jenis kanker lainnya,false
Kritikus Diamond Princess mengatakan Olimpiade Tokyo harus dihentikan.,true
500.000 orang Amerika akan bangkrut tahun ini karena tagihan medis.,true
"Menghadapi kelangkaan, India bertaruh pada Tiongkok untuk mempercepat peningkatan peralatan pelindung kesehatan: sumber.",true
"Terlepas dari upaya-upaya yang dilakukan oleh kekuatan asing pada tahun 2016, komunitas intelijen kita mempunyai kesimpulan universal bahwa tidak satupun dari upaya tersebut berdampak pada hasil pemilu tahun 2016.",false
Olahraga mengurangi lemak di hati penderita diabetes: belajar.,true
Pembuat minuman ringan menargetkan remaja AS secara online: belajar.,true
Institut Jerman: Dua tahun bagi pandemi untuk mereda.,true
Kematian akibat alkohol di Inggris mencapai rekor tertinggi setelah kenaikan 6% dalam setahun.,true
"""Ada putri duyung non-kulit putih di media"" ""The Little Mermaid"" pertama Disney pada awal 1990-an.""",true
Tiongkok menghentikan pekerjaan tim pada bayi yang disunting gennya.,true
"Dengan kode genetik virus Wuhan, para ilmuwan mulai mengerjakan vaksin.",true
"""Vincent Prieto Mengatakan anggaran yang diusulkan Gubernur Chris Christie adalah""""anggaran belanja terbesar dalam sejarah negara bagian New Jersey. Ini adalah yang terbesar di negara ini pada saat ini.""",false
"""Berdasarkan"" UU COVID "", pejabat sekolah di AS dapat mengkarantina anak-anak dengan gejala COVID-19 di luar rumah keluarga mereka tanpa persetujuan orang tua atau wali mereka.""",false
"Grup Buddy Holly menamakan diri mereka """"The Crickets"""" karena suara kicau jangkrik secara tidak sengaja muncul di salah satu rekaman mereka.""",false
Partai Republik Wisconsin Mengatakan “Walikota dari Partai Demokrat di beberapa kota terbesar di Wisconsin menutup tempat pemungutan suara pada bulan April sehingga menimbulkan kekacauan.”,false
Terapi gen untuk bentuk kebutaan langka mendapat persetujuan AS.,true
Vitamin B tidak meningkatkan kekuatan minuman energi,true
Jumlah korban tewas di AS meningkat di tengah terburu-buru membangun rumah sakit lapangan dan mencari pasokan.,true
"""Barack Obama ingin"" ""melucuti senjata bangsa kita secara sepihak.""",false
"Berdasarkan perintah walikota mengenai COVID-19, “jemaat gereja harus mendaftar ke pemerintah” di Kansas City.",false
Seorang dokter gigi Polandia yang pendendam mencabut semua gigi mantan pacarnya.,false
Selai kacang dapat digunakan untuk mendiagnosis Penyakit Alzheimer.,false
Para orang tua harus mewaspadai Gummy bears dan ekstasi (MDMA) yang disamarkan sebagai permen Halloween yang didistribusikan kepada para penipu.,false
"Seorang pendeta di Washington, DC dinyatakan positif COVID-19, sehingga berpotensi menularkan jemaah.",true
Vanuatu berencana untuk mengevakuasi seluruh pulau vulkanik secara permanen.,true
Pemerintah berencana melarang penggunaan perasa pada rokok elektrik.,true
Rand Paul menjalani operasi paru-paru akibat penyerangan.,true
Bukti Baru Resveratrol Dapat Memperlambat Alzheimer,false
Tiga Tes Jantung Yang Harus Diketahui Setiap Wanita,false
Kawanan bulu babi menimbulkan kerusakan di Pantai Barat AS.,true
Panel kesehatan: Jutaan anak-anak AS harus mendapatkan vaksinasi hepatitis.,true
"Di Seychelles, terumbu karang menghadapi ancaman perubahan iklim.",true
American Dental Association mengatakan air mani mampu memotong plak dan karang gigi sebesar 77%.,false
Presiden Trump membatalkan program makan siang sekolah Michelle Obama pada Oktober 2018.,false
Kelompok Perancis menggugat timbal beracun dari kebakaran Notre Dame.,true
"Akupunktur Mengurangi Rasa Panas pada Separuh Wanita, Studi Menemukan",false
Tumbuhnya alga di Laut Arab terkait dengan perubahan iklim.,true
Blogger Mengatakan Mike Pence tertangkap kamera sedang mengantarkan kotak APD kosong ke panti jompo dan berpura-pura kotak APD itu berat.,false
Saat mengundurkan diri dari kursi Texas House-nya.,false
"""Foto dan video yang diambil dari protes anti-lockdown COVID-19/""""Buka kembali Tennessee"""" menunjukkan salah satu peserta memegang tanda bertuliskan """"korbankan yang lemah.""",true
"Untuk Sembuhkan Diabetes, Dokter Dorong Operasi Penurunan Berat Badan",true
"Uji klinis menguji keamanan, efektivitas obat untuk mengobati gangguan makan berlebihan",true
"Presiden Trump mengajukan diri untuk dipilih kembali lebih awal, yang berarti organisasi nirlaba tidak dapat mengkritiknya tanpa kehilangan status bebas pajak mereka.",false
"Menurut beberapa perkiraan, wisata kesehatan menelan biaya hampir £300 juta.",true
"""Hillary Clinton mengungkapkan jendela respons rahasia ""empat menit"" bagi presiden AS untuk meluncurkan senjata nuklir.""",false
"Sains Berkata: Mual di pagi hari yang dialami Kate brutal, tidak berbahaya.",true
Bill Gates digugat oleh India atas kematian anak perempuan akibat vaksinasi.,false
Tes Menjanjikan untuk Obat Kanker Prostat Dendreon,false
Stent jantung ditemukan tidak lebih efektif dibandingkan obat-obatan dalam memperpanjang hidup,true
"Georgia telah mengalami 12 penembakan di sekolah dalam dua tahun sejak pembunuhan massal di Sekolah Dasar Sandy Hook, lebih banyak dibandingkan negara bagian mana pun.",false
"Seorang miliarder Saudi membeli seluruh kota Buford, Wyoming, dan menyewa Binladen Group untuk membangun “Mekah Barat” yang akan melarang non-Muslim.",false
Vaksin Herpes Zoster Mengurangi Risiko Penyakit 55%,true
"Pemerintah, Baja AS mencapai keputusan persetujuan atas tumpahan bahan kimia.",true
Ada lebih banyak klinik nyeri di Broward County daripada McDonald's di Broward County.,true
"Sebuah video Pentagon yang bocor mengungkapkan rencana pemerintah untuk memvaksinasi masyarakat terhadap pemikiran, gagasan, dan agama.",false
Para ilmuwan memasak burger daging sapi in-vitro pertama di dunia.,true
"Stroberi Melawan Kanker, Studi Menemukan",false
Fauci memperingatkan akan adanya ‘penderitaan dan kematian’ jika AS dibuka kembali terlalu cepat.,true
"ANTIDEPRESAN BEKERJA, DAN LEBIH BANYAK ORANG YANG HARUS MENGAMBILNYA: STUDI UTAMA INTERNASIONAL",false
Bagaimana balon dapat membantu Anda menurunkan berat badan,false
Elang botak remaja ditemukan di tanah untuk dilepasliarkan pada hari Selasa.,true
3 kematian terkait flu dilaporkan di Connecticut.,true
Barack Hussein Obama akan .. memaksa organisasi Kristen untuk membayar aborsi.,false
"Pengacara NFL, yang mengklaim Super Bowl ‘dicurangi’, ditemukan tewas.",false
"Mereka akan membangun tembok itu beberapa waktu yang lalu, belum lama ini, seperti pada tahun '06. Dan mereka tidak bisa mendapatkan pernyataan dampak lingkungan.",false
